Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greens,2.0,194.724653419055,18257.1538402428,Environment,64.9082178063517,No,281.27646170646,Yes,Male,By_16:00,0.336862351279706,0.0860206242650747,7.58320970460773,8.729625905398281,5.44894435210153,3.9597948361188195,6433.0,,498.886430466119,3810.5374779968397,58143.199807733494,No,79116.4479101055,22.3357657237472,234.59248565275502,4.61683510802686,4287.98495660315,90.0,Below_30,2.0,769.5294666648081,14.0,Foot_or_bicycle,Hightech,584.808066149309,0.0,Yes
Greens,9.0,209.275765180356,19998.584829536598,Education,69.7585883934519,No,286.682762511489,Yes,Female,By_16:00,0.159260015701875,0.74388608452864,5.75918588088825,6.77694880403578,1.4077772293239799,9.16693296749145,4106.0,5.050977529026571,521.981911380612,3910.7914478761104,61771.5103820583,No,82187.00632121849,22.8469234554811,266.505185117734,24.8372620902956,4946.01924304049,100.0,Below_30,2.0,827.568311904875,12.0,Public_or_other,Public_Sector,658.232630822352,0.0,Yes
Greys,5.0,261.665308244722,40147.919363513996,Foreign_Affairs,87.22176941490721,No,460.297006502281,Yes,Male,After_16:00,0.376555661670864,0.992935029091313,0.7040713215246801,3.98558290675282,7.99886479508132,7.05824384698644,4503.0,76.89969940111041,428.263185384408,,50799.33034390151,Maybe,211873.334194961,20.6945206608998,146.298427845199,85.9419199870899,7704.858829282141,40.0,30-45,0.0,620.884532770327,10.0,Public_or_other,Industry_or_other,378.835930548264,1.0,Yes
Purples,10.0,438.499035901298,54004.961260962096,Environment,146.166345300433,No,369.47603191390897,Yes,Male,After_16:00,0.116498638410121,0.976165084866807,4.5270601264201105,4.83177485410124,4.2709861183539,1.09771091258153,7585.0,83.4017585963011,426.29417039124,4547.34865992157,49339.308524801505,No,136512.538158848,20.6468925117374,186.322343646339,35.889371950179296,21520.7668437858,90.0,45_and_up,0.0,615.2793641732,12.0,Public_or_other,Hightech,389.334015259386,0.0,No
Reds,7.0,134.727200132804,17610.0716958534,Foreign_Affairs,44.909066710934496,No,392.127313827381,Yes,Female,After_16:00,0.0116344504058361,0.8961897683329879,9.21893834834918,9.88530782982707,9.66794589301571,9.289576641749589,5582.0,42.56567987613379,443.213527318145,4807.7001929101,53319.7685959032,Maybe,153763.83024947802,21.052637063278898,122.618594872888,61.2023836467415,2071.7333395581,40.0,45_and_up,2.0,681.50755978181,6.0,Foot_or_bicycle,Public_Sector,486.805307625483,0.0,Yes
Browns,6.0,535.27882786289,86200.5500541409,Financial,178.42627595429698,No,483.11578321693395,Yes,Male,By_16:00,0.0731083396822214,0.11821343423798701,8.83847394259647,0.367059172131121,9.39233029261231,2.95623826328665,3033.0,30.7805623160675,474.19439548839205,5779.54662314613,56754.416821980994,No,233400.85999331198,21.776005039685103,49.62053710303471,36.9748725090176,32024.3622268731,60.0,Below_30,2.0,705.649509657371,5.0,Motorcycle_or_truck,,461.12595079224997,0.0,Yes
Greys,1.0,49.9837979984295,7651.912267267671,Military,16.661265999476498,No,459.263555813112,Yes,Male,After_16:00,0.529278396163136,0.395567338680848,8.6047473596409,1.2025297386571798,2.0182716287672497,3.5462216171436,5963.0,38.315955665893895,482.32107141930703,5557.27770096973,56518.81955020731,Maybe,210923.013698103,21.9618093840036,74.4484175894753,51.617311919108,304.259050704788,30.0,Below_30,1.0,700.138219594337,6.0,Motorcycle_or_truck,Industry_or_other,440.245799471299,2.0,No
Purples,9.0,880.4137953231391,137808.339432736,Environment,293.471265107713,No,469.58035016531,Yes,Male,By_16:00,0.113416634965688,0.8014111462980509,9.23450138187036,3.8939588330686097,2.40530235692859,5.6200794945471,3691.0,38.6973914690316,444.600114485025,5585.00373062315,55714.8086419034,No,220505.705261375,21.0855427837422,69.4822808345745,36.4937612786889,86428.8547090292,90.0,45_and_up,0.0,711.531475668078,11.0,Foot_or_bicycle,Public_Sector,528.86667523005,0.0,Yes
Pinks,1.0,139.594322909674,33192.3952647565,Social,46.53144096989121,No,713.3326321493901,No,Male,After_16:00,0.31474150065332696,0.462279021507129,5.69990713847801,2.7166579640470396,0.546280194539577,2.3543674731627102,7994.0,34.4858011929318,660.806466874679,8454.93925524326,76610.6212766492,No,508843.444089177,25.7061562057551,267.20124171622996,69.03823730535811,2221.7064397043696,70.0,45_and_up,1.0,918.655804709437,8.0,Foot_or_bicycle,Public_Sector,505.19344261457496,0.0,Yes
Greens,2.0,273.70321292826696,29196.968581846002,Education,91.2344043094222,No,320.021474386178,Yes,Female,After_16:00,0.45833339355886,0.21261268248781598,5.664213958662,1.04881588369608,9.442095295526089,5.16632195794955,5139.0,99.0660859970376,473.406620728431,4147.02798531865,57938.087109497996,No,102413.74406830301,21.7579093832204,227.073312665337,68.2217030785978,8424.95093400453,100.0,30-45,2.0,776.007071021564,12.0,Motorcycle_or_truck,Services_or_Retail,635.8779298547171,0.0,Yes
Oranges,2.0,118.464487491403,13581.546365414099,Military,39.4881624971344,No,343.93968993618597,Yes,Female,After_16:00,0.597437295131385,0.415338978404179,2.68041789764538,3.43791172839701,3.5095443367026697,8.85321006644517,8831.0,38.6545129818842,371.492521475008,4182.38194231188,46176.8701110029,Maybe,118294.51031339998,19.274141264269304,205.82683321566003,38.8019453501329,1608.8031398972303,30.0,45_and_up,2.0,599.4001440621511,7.0,Foot_or_bicycle,Public_Sector,461.32581148205,0.0,Yes
Purples,5.0,1011.66554592599,149172.112006532,Environment,337.221848641996,No,442.35601165005403,Yes,Female,After_16:00,0.0754434592090547,0.8115676264278591,4.79898025747389,6.40527953626588,8.65032969275489,5.37318716058508,4908.0,86.15984856151042,364.84582184205397,5153.25176018464,47908.866146984,No,195678.841042942,19.1009377215375,147.506995684102,27.927563223056502,114065.79705016801,90.0,Below_30,2.0,616.100062596088,13.0,Public_or_other,Industry_or_other,487.006443546467,0.0,Yes
Purples,8.0,896.875299356103,142940.97554436,Education,298.958433118701,,478.129932824492,Yes,Female,After_16:00,0.11232460825703999,0.457267331890762,9.27301787072793,3.0049139773473104,8.538604136556389,3.3268881146796,5240.0,24.0603554993868,332.026966668765,5445.35326158245,46017.4595962876,No,228608.232662753,18.221607137373102,169.557527842538,88.2801125757396,89685.1031659075,100.0,30-45,2.0,592.878424257598,13.0,Car,Services_or_Retail,492.482321946521,0.0,Yes
Purples,9.0,836.472370323941,111279.278467138,Environment,278.824123441314,No,399.102047174768,Yes,Female,By_16:00,0.752324155764654,0.8408508044667541,6.06873724609613,3.76779979327694,6.654594128485769,1.79658516077325,8072.0,52.145196008496,395.371078786661,4781.762629321,49254.891156221,No,159282.44405909,19.8839402228698,148.154905430328,65.4210397740826,78031.7159362582,90.0,45_and_up,1.0,631.406568045409,13.0,Motorcycle_or_truck,Industry_or_other,471.324784839875,1.0,Yes
Pinks,3.0,196.346999395463,20664.2715425297,Environment,65.4489997984877,No,315.730898961838,Yes,Male,By_16:00,0.00487019144929945,0.628641540184617,3.9861808507703196,0.0958978082053363,8.32789642969146,0.221498496830463,4162.0,15.4385235626251,388.654781743255,3934.61855310489,46912.445245691604,No,99686.0005592506,19.714329350582897,220.060272274946,78.04895536974071,4359.02057442093,90.0,30-45,2.0,608.593641810329,8.0,Foot_or_bicycle,Student_or_Unemployed,454.462496690432,0.0,No
Greens,8.0,768.3508405624541,79685.6786722979,Healthcare,256.116946854151,No,311.130050748558,Yes,Male,By_16:00,0.5188512885943061,0.873971382156014,4.56306656822562,4.59615626838058,5.23894305108115,9.442009602207689,9863.0,20.1585058821365,511.28972567037596,4133.87995882633,61283.1109361212,No,96801.9084788004,22.6117165573597,245.30033516534402,9.54706452321261,65862.0074127463,80.0,30-45,4.0,819.3329325209249,14.0,Car,Student_or_Unemployed,656.118348685462,2.0,Yes
Greens,5.0,140.351285302922,13081.5705637791,Education,46.7837617676408,No,279.617757732925,Yes,Male,By_16:00,0.44780132011510404,0.362640880746767,0.426199592184275,8.048327062278991,0.767560037784278,3.83394144009799,7287.0,5.64595744945109,528.597022556033,3853.37162244132,62400.3408651706,No,78186.0904395889,,278.456912693157,37.073815497569704,2245.50412689901,100.0,45_and_up,2.0,837.5920782308591,14.0,Car,Industry_or_other,667.785964314273,0.0,Yes
Greys,10.0,890.292754648378,134632.391071535,Military,296.764251549459,No,453.667820057823,Yes,Male,After_16:00,0.184000849956647,0.15608165017329198,8.57273094123229,1.92687139380723,7.578987330198291,5.66502102417871,9633.0,54.1593462461606,,5329.64831015537,47993.0190697532,Maybe,205814.490956017,19.9119324724792,170.823991157932,16.203486546874,88375.7852492602,30.0,30-45,3.0,588.330760569507,9.0,Public_or_other,Student_or_Unemployed,372.25485850802,0.0,No
Purples,7.0,926.6823883483149,135432.800527776,Social,308.894129449438,No,438.44407392644996,Yes,Female,After_16:00,0.776182050583884,0.510998340789229,5.543343366589401,7.28436035802588,1.90441222162917,9.95939899003133,9938.0,57.45059305336329,413.629799118611,5211.70033750172,51154.0091803866,No,192233.20596122302,20.337890724424,112.898367725348,44.0600798232481,95734.4773377758,70.0,30-45,3.0,646.765052559135,12.0,Motorcycle_or_truck,Student_or_Unemployed,461.30765191948,0.0,Yes
Purples,8.0,812.049701199346,121873.75369340199,Healthcare,270.683233733115,No,450.244930255141,Yes,Male,After_16:00,0.883511911844835,0.20653750817291397,0.532167078927159,5.46041304012761,4.40436394652352,,9451.0,55.0528335850686,473.530471232648,5449.5102450167,56028.091577273604,No,202720.49722045602,21.760755300141803,71.40639085197449,37.912397459149396,73550.09625794941,80.0,Below_30,1.0,699.2777880984711,14.0,Motorcycle_or_truck,Student_or_Unemployed,456.15174192714795,1.0,No
Browns,5.0,784.6884780672749,80355.4637172076,Healthcare,261.562826022425,No,307.21285948454397,Yes,Female,By_16:00,0.27772630401887,0.8356527707073841,9.439437759574501,4.68585043447092,2.2042975225485897,7.1618053689599,8314.0,79.6107287984341,368.927654023875,3809.9839028931897,43787.9048071843,No,94379.7410326704,19.207489529448498,256.288465362298,97.92714789509769,68686.6747828597,80.0,Below_30,2.0,559.5186500924859,,Motorcycle_or_truck,Public_Sector,393.52495104508904,1.0,No
Browns,2.0,634.2555429781639,,Healthcare,211.418514326055,No,514.656429743245,No,Female,After_16:00,0.414882949320599,0.98588474211283,4.4912176206708,2.74206018541008,9.34796025743708,0.8991912100464109,5645.0,77.87538073025641,499.700735794674,6145.965769021801,60159.400323675705,No,264871.240676063,22.3539870223339,14.9361811253882,49.830670538358405,44919.206714162196,80.0,Below_30,1.0,749.7654824605439,7.0,Foot_or_bicycle,,497.138354542026,0.0,No
Oranges,7.0,752.861125012784,106498.718240359,Other,250.95370833759497,No,424.375949436428,Yes,Female,After_16:00,0.20588718377985102,0.948074071202427,3.82824290310964,4.0316728758625695,6.615909107495099,4.71199926687405,3187.0,12.382908537983901,397.00149842361606,5037.76249121151,47226.778670782995,Maybe,180094.94646007,19.924896446998602,,29.072148655541202,63238.7174367281,50.0,45_and_up,0.0,579.136066491732,7.0,,Industry_or_other,358.79424593367,0.0,Yes
Blues,1.0,1213.3499543672199,117660.918274664,Healthcare,404.449984789073,Yes,290.915867721015,Yes,Male,After_16:00,0.8710147459059949,0.41250208672136107,3.04667046759278,1.22103003785014,0.880005408544093,6.46499786060303,8797.0,93.05133922025558,13.932146864067303,2937.02297093828,18802.1722790659,Yes,84632.0420918708,3.73257911692001,531.878065679355,36.327493679709704,163994.24018067,80.0,45_and_up,4.0,318.631188051572,14.0,Car,Public_Sector,554.00133820362,0.0,No
Blues,8.0,1396.47634203349,146420.563252726,Education,465.49211401116503,Yes,314.550040366988,Yes,Male,After_16:00,0.968610981013626,,1.63481449941173,2.22575188148767,9.285828622523699,2.3067728290334304,5894.0,23.9631127566099,187.348768099062,3520.197939868,23194.1959783972,Yes,98941.72789487359,13.687540615430601,522.7729315569529,53.053520293906296,217158.400320594,100.0,30-45,1.0,262.219848461364,15.0,Public_or_other,Hightech,124.301906271019,0.0,No
Whites,5.0,174.126418070734,28195.005828405,Environment,58.0421393569114,No,485.767860054725,Yes,Female,After_16:00,0.7914006859064101,0.237862432841212,0.895957562606782,1.68000309029594,4.38773537287489,4.16973875835538,7999.0,15.238741063512899,451.30076478923104,5760.2801301257105,56233.529285222,No,235970.413862147,21.243840631798,53.24417281830149,52.426768140867395,3436.93208048403,,30-45,2.0,712.821702166936,9.0,Foot_or_bicycle,Student_or_Unemployed,516.148455702311,0.0,Yes
Pinks,6.0,505.44840148543,125981.22426223801,Financial,168.48280049514298,No,747.739376909691,No,Female,By_16:00,0.7795583845581859,0.9343235299456859,1.70146340504289,8.21174963610247,8.24756256770343,1.91282199462876,4950.0,,678.039867222727,8833.473503542371,78421.3413527416,No,559114.175781293,26.039198667062102,305.082126980995,71.30320298019801,28564.936863181403,60.0,30-45,2.0,934.283352266611,5.0,Public_or_other,Industry_or_other,498.54706815037696,0.0,Yes
Purples,8.0,184.476395457137,22577.7052493367,Environment,61.4921318190456,No,,Yes,Male,After_16:00,0.133901594672352,0.37390982755459795,7.24643789930269,6.91593490773812,3.7659558467567003,0.788141135126352,8273.0,28.1868869904429,403.672221758374,4478.98577086196,49256.3179238199,No,134809.500366693,20.0915957991986,167.547881425752,96.6140808071941,,90.0,Below_30,1.0,633.0811938704039,15.0,Motorcycle_or_truck,Services_or_Retail,466.119562028831,0.0,No
Browns,6.0,260.735649195122,43052.7588969595,Education,86.9118830650407,No,495.36101829413695,Yes,Female,By_16:00,0.5422193522099411,0.608586801448837,,1.28896146547049,0.26500311912968805,4.56060399068519,7791.0,10.7540799770504,470.304578299019,5894.219339539411,56641.520268490596,No,245382.53844540397,21.686506825651303,49.4784086754943,58.9348848443478,7650.58730097634,100.0,30-45,1.0,703.158411289156,9.0,Motorcycle_or_truck,Industry_or_other,460.69637798125,0.0,No
Purples,1.0,135.395937500473,20143.0767969516,Financial,45.131979166824294,No,446.31494494171,Yes,Male,By_16:00,0.233098410768434,0.622744811233133,9.42314926534891,8.26778992079198,2.7180089824833,7.5550078391097495,5806.0,53.1867599114776,439.79380491176397,5342.7370592406205,54805.8900450008,No,199197.03007832103,20.9712614048789,83.9523853805539,62.24554721266029,2092.0275226814897,60.0,30-45,4.0,702.07704039412,9.0,Foot_or_bicycle,Services_or_Retail,523.2622429587229,1.0,No
Oranges,7.0,641.647873135842,98500.2129370085,Other,213.882624378614,No,460.53396447316806,Yes,Female,After_16:00,0.298587033525109,0.255195791833103,0.886075934395194,2.3656486091204,3.70934640057385,6.68085767654702,8191.0,22.9833891848102,343.78491985046895,5292.90948443262,46205.4011700438,Maybe,212091.532433373,18.5414379121596,163.409357002038,83.71606853324921,45969.6596354619,50.0,45_and_up,3.0,591.840915311922,7.0,Public_or_other,Student_or_Unemployed,472.76218199836603,0.0,Yes
Purples,4.0,129.09881425026398,18087.8655578486,Healthcare,43.0329380834212,No,420.326065647308,Yes,Male,By_16:00,0.32364018307998804,0.94422588753514,2.58343128487468,6.19470359990373,5.24147489108145,3.6632705270312704,8819.0,20.5817457754165,419.728476130038,5042.71760873315,51248.4576675054,No,176674.001462545,20.487275956799103,120.788312228549,57.265291060321,1904.86669817499,80.0,30-45,5.0,648.584679888245,14.0,Foot_or_bicycle,Hightech,457.59288961296096,0.0,Yes
Turquoises,7.0,1419.42180086406,253624.027999938,Healthcare,473.140600288019,Yes,536.043678867439,No,Female,By_16:00,0.435607604216784,0.500892405631021,2.23797968588769,7.727237469516691,1.1221052194014198,7.823531606700269,9528.0,97.04209899064149,452.465499015383,6265.36778670515,56853.3172356351,Yes,287342.825653738,21.2712364242275,59.6843822165207,74.9829077161849,224345.168241195,80.0,30-45,1.0,711.765377297502,14.0,Motorcycle_or_truck,Industry_or_other,501.884120593827,2.0,Yes
Oranges,7.0,228.49972702218602,36385.7593516801,Other,76.16657567406209,No,477.71294730886706,Yes,Female,After_16:00,0.207650623749942,0.51149602769874,7.461509590502829,9.553516849409789,2.79930477961898,6.630699716042731,7169.0,8.795727672986692,343.951082003392,5465.03163709545,44547.861151783894,Maybe,228209.66002652398,18.5459182032972,193.706705854333,43.315986264497006,5887.5138255867005,50.0,30-45,1.0,551.037148691805,7.0,Foot_or_bicycle,Industry_or_other,387.41976031573097,0.0,No
Pinks,2.0,248.448381454698,59085.0976634757,Financial,82.81612715156609,No,713.449175851232,No,Male,After_16:00,0.471671978710219,0.760025241877884,4.508462247904389,5.61409168876708,1.15304225357249,9.45465023862198,4634.0,32.4174931505695,640.984008183796,8416.45977487992,74678.2476226034,No,509009.72652280296,25.317661980992604,256.000523382151,39.5477020414546,6951.32704353594,60.0,45_and_up,1.0,893.249894046817,5.0,Car,Hightech,490.03873819255404,1.0,No
Blues,5.0,2079.19857937657,381796.826413587,,693.066193125522,Yes,550.880753094876,No,Male,By_16:00,0.8054826997686179,0.41630128771066705,1.1594138224609198,7.4512932193465495,1.9972503231838301,9.07407744089141,4322.0,88.142427476123,399.828394772938,6308.46432049464,50861.41887808,Yes,303469.604130378,19.9957094090942,141.802327567447,36.5011098794639,481043.81424662797,80.0,Below_30,1.0,621.6765543797401,10.0,Foot_or_bicycle,Public_Sector,413.485847549216,0.0,No
Purples,8.0,484.593807434011,76607.30008345991,Environment,161.53126914466998,No,474.25678315477796,Yes,Male,By_16:00,0.550217186566442,0.877517177257687,3.56627934146672,9.62882950436324,2.87530153524131,4.0072138980031005,8938.0,7.83691653050482,504.02191133522,5750.61165421822,60962.002153770496,No,224919.496368318,22.4504323195617,53.6206313879272,62.460201489739106,26263.882180632598,90.0,Below_30,3.0,774.477657937212,13.0,Car,Hightech,546.864518840072,0.0,Yes
Greens,6.0,234.21840786422902,23895.6553896005,Education,78.07280262140951,No,306.068881701035,Yes,Female,After_16:00,0.12378170201554901,0.0620739685837179,0.103324046358466,0.0620122230611742,2.54642965039238,7.93740153545514,7726.0,2.24964842200279,508.527475997548,4077.74376900545,59908.4326818549,No,93678.1603457224,22.55055378472,222.97026571947399,3.72164647560567,6183.43531178298,100.0,30-45,3.0,793.130825549059,16.0,Motorcycle_or_truck,Industry_or_other,609.698417962325,1.0,Yes
Oranges,2.0,318.156863829473,34222.585327551096,Other,,No,322.695398574465,Yes,Male,By_16:00,0.18226031260564898,0.469680777052417,1.16939190542325,2.1481198607944,4.54618778312579,5.2934104553423795,5250.0,47.304005036130505,469.71650815859397,4166.38700206184,52970.0005154133,Maybe,104132.320261133,21.6729441506823,192.74837055917598,61.5850777598098,11363.1400659216,50.0,Below_30,4.0,,7.0,Motorcycle_or_truck,Industry_or_other,430.732960302602,0.0,Yes
Purples,1.0,354.04919943411596,43191.4212745767,Environment,118.016399811372,No,365.97812968037005,Yes,Female,By_16:00,0.0206644730642438,0.509581325342879,3.4270925470627795,9.245347545947881,1.89445621566847,1.45496704848483,4467.0,60.714505286887295,331.407663125385,4322.59662305447,44689.2113362018,No,133939.991404342,18.204605547096698,216.27884297564998,31.7767152329907,14055.887024249,90.0,Below_30,1.0,,11.0,Motorcycle_or_truck,Public_Sector,519.781307895855,0.0,No
Oranges,3.0,409.911372770746,49178.3483858685,Other,136.637124256915,No,359.919375157514,Yes,Female,After_16:00,0.939942105440423,0.80689728516154,3.9532783417962496,1.57278611790389,1.58873486565426,9.50484831118956,9780.0,4.561389354057611,350.361005802863,4299.91576318086,44370.002583322996,Maybe,129541.956613775,18.7179327331536,212.366482939297,23.779786657542,18816.3408494566,,Below_30,4.0,573.544945812594,7.0,Foot_or_bicycle,Industry_or_other,444.456206148531,1.0,No
Browns,4.0,545.8076747148359,54644.0225297833,Financial,181.93589157161202,No,300.347677732818,Yes,Male,After_16:00,0.00984262302517891,0.454460554756224,4.97059796238318,3.2889450644142904,8.0908295349218,8.164752770680929,6941.0,83.02206476219,362.362183637732,3728.20114460364,43468.6883308347,No,90208.7275194965,19.035813185617602,259.52069259602,69.46773102972661,33292.6045335289,60.0,45_and_up,1.0,559.939061707203,6.0,Public_or_other,Hightech,407.556657319926,0.0,Yes
Purples,4.0,97.388519947516,13707.905801608502,Environment,32.4628399825054,No,422.26452796477,Yes,Female,After_16:00,0.8571257125586271,0.8612980919424441,9.09779390785843,3.4011751366779195,3.1603196845389903,8.68150715716183,5779.0,31.381715787574603,406.314525204021,5035.2743300557395,53787.959952483,No,178307.33157731,20.1572449805032,166.255564180912,13.4326266590506,1096.29881971225,90.0,Below_30,5.0,714.5247637574921,11.0,Motorcycle_or_truck,Public_Sector,613.2304765547921,1.0,Yes
Yellows,5.0,1050.61756825362,85529.0488858624,Social,350.20585608454,Yes,244.225067627697,Yes,Male,By_16:00,0.44913549278862797,0.0391965552698821,9.03242207597941,0.5322687863372271,4.72011763136834,6.5001512761227795,6247.0,98.8090164028108,553.862869892434,3549.9764160618397,62087.224687296504,Yes,59645.8836577533,23.5342913615948,277.252916296665,96.9963043695316,123004.34749199,70.0,45_and_up,2.0,819.1245015405459,9.0,Public_or_other,Services_or_Retail,592.450823749171,0.0,Yes
Oranges,10.0,,88065.53424447,Other,223.020466168694,No,394.876469219899,Yes,Male,By_16:00,0.765197711531073,0.678103786194697,2.00104906689376,2.4845720105804503,9.81265901820734,9.649379742331801,6102.0,82.7011552406475,428.571464811768,4805.90762182253,49304.2584228746,Maybe,155927.425943574,20.701967655558,188.260672316936,18.258570693433303,49971.1487962704,50.0,45_and_up,1.0,605.759383974209,7.0,Car,Student_or_Unemployed,361.114837443255,0.0,No
Greys,4.0,451.026100211989,58307.875133724294,Foreign_Affairs,150.342033403996,No,387.834817805347,Yes,Female,After_16:00,0.687246302608401,0.5978734637610611,1.05141007341444,0.40743136312812606,8.107868852093821,8.633263863157481,8708.0,26.317769894376397,474.769620633972,4827.88741932141,53573.6981874128,Maybe,150415.845902107,21.7892088115648,158.247899818741,15.508850710466499,22763.0690414523,40.0,Below_30,1.0,661.705197612068,8.0,Public_or_other,Student_or_Unemployed,391.258114521915,1.0,Yes
Yellows,10.0,71.9264084093992,6563.43465156829,Environment,23.975469469799698,Yes,273.756251565201,Yes,Female,After_16:00,0.349647081224248,0.455923416651785,6.7248236574232605,0.5172174749895929,5.983776801731441,1.6824686084873999,6529.0,47.6810537744313,566.848116269384,3871.2587481907703,57618.2615901023,Yes,74942.48527102951,23.8085723274073,290.109755685602,19.276839867234198,608.7986057671,90.0,Below_30,1.0,703.116234406426,13.0,Motorcycle_or_truck,Student_or_Unemployed,331.154609214921,0.0,Yes
Blues,2.0,1344.6244562593,336392.197045768,Financial,448.208152086433,Yes,750.5267262093381,No,Female,After_16:00,0.38687272300012393,0.650214357301593,6.850685891695321,3.82056495873258,4.32852763216943,0.853810396511108,7680.0,18.7429674435407,68.3447983816778,7641.95685885673,29280.9108361914,Yes,563290.366754506,,499.464961998287,89.38787363003941,201348.755748822,60.0,45_and_up,2.0,376.875439427454,11.0,Public_or_other,Student_or_Unemployed,480.62489652602005,0.0,No
Purples,3.0,318.467613876389,50893.2873171592,Financial,106.15587129213002,No,479.420372115888,Yes,Male,After_16:00,0.395058430964127,0.6098621876444671,2.47511769877747,2.3931676754728,3.31211173441261,8.587748371064661,8632.0,78.66716994903979,411.619573844898,,52283.8941822623,No,229843.89319973698,20.288409840224,91.65174829332199,88.2744149770588,11385.2248810833,60.0,30-45,3.0,661.968826469831,10.0,Foot_or_bicycle,Industry_or_other,487.13834559566806,1.0,No
Greens,7.0,468.11946070423795,49227.3862662566,Social,156.039820234746,No,315.479639698373,Yes,Female,After_16:00,0.31678646849468395,0.49425347219221294,2.87007762584835,9.68680881196633,0.352495613042265,6.40161871677265,6479.0,3.80563277285546,490.13880207921204,4135.07400114216,59872.115017122596,No,99527.4030642154,22.139078618569698,247.81245613066602,92.1530565014109,24514.4653191266,70.0,45_and_up,3.0,805.2349940131551,11.0,Motorcycle_or_truck,Industry_or_other,665.1242163440551,0.0,No
Greys,6.0,384.312308773163,63787.5347498678,Foreign_Affairs,128.104102924388,No,497.935142541982,Yes,Male,After_16:00,0.0444213619921356,0.238895974587649,3.3319027698598798,4.159851819276811,9.876389701385051,3.29364611767232,6975.0,38.9661696506664,365.67048473024596,5710.69239488032,48053.504675816395,Maybe,247939.406178304,19.1225125109188,143.577379449369,14.92616427131,16548.7652889865,40.0,45_and_up,0.0,603.57017821105,10.0,Public_or_other,Services_or_Retail,449.3464553992599,0.0,No
Browns,4.0,233.51357750954602,24690.8565488332,Education,77.8378591698488,No,317.208834006543,Yes,Female,,0.620491928653792,0.269253859529272,4.20620526419953,6.38830209616572,8.50476656341925,,7940.0,48.44274786300961,354.381185478212,3880.85071102185,42196.0384299476,No,100621.44437179,18.8250148865336,268.64105230893904,20.4343302873895,6146.57017931506,100.0,45_and_up,2.0,534.424676713206,10.0,Public_or_other,Student_or_Unemployed,367.521452764323,0.0,No
Purples,4.0,864.247246912581,93208.4270328536,Social,288.082415637527,No,323.547783458366,Yes,Female,After_16:00,0.0132868334185332,0.8775734081864358,0.9618549863807858,0.485160378739238,9.42930033430457,4.08300532028079,4612.0,85.4008277179673,375.561928956389,3986.6016924964397,47505.1783859831,No,104683.16818082199,19.3794202430411,216.841104925136,86.8126193759963,83289.5606151904,70.0,45_and_up,4.0,630.3585959431031,11.0,Motorcycle_or_truck,Services_or_Retail,519.996163073032,0.0,No
Purples,9.0,222.225053555015,28906.3168561631,Social,74.07501785167159,No,390.230305634828,Yes,Female,After_16:00,0.729134529363364,0.535468690562993,7.50118245137855,9.615880986675618,2.12691062362865,4.284250864293431,6309.0,9.70025411807001,348.895329795282,4600.0937159388395,45067.043286231106,No,152279.69143585098,18.678740048388697,191.551424915048,68.7772779958323,5571.18328757714,70.0,Below_30,1.0,581.757125353508,9.0,Car,Services_or_Retail,457.456595948544,0.0,Yes
Purples,1.0,273.747018569039,34778.0703699855,Social,91.24900618967979,No,381.133689255663,Yes,Female,After_16:00,0.49714639107696706,0.861521013546735,8.34689111448824,3.21381331421435,3.4956494625657797,6.98386574862525,5261.0,32.8081596642733,434.643330268293,4680.62355309322,51912.885025322306,No,145262.889085632,20.848101358835898,140.45542114348,81.1623270856217,8427.63013679391,70.0,45_and_up,3.0,661.078146308609,10.0,Foot_or_bicycle,Student_or_Unemployed,463.571560283156,0.0,Yes
Blues,6.0,1359.49884635873,290664.686487493,Education,453.16628211957703,Yes,641.408458563991,No,Male,After_16:00,0.5433932244777679,0.356236793799326,6.22012245468795,6.6706606769003,7.29061228455976,4.1785596590489105,6483.0,95.2331466600299,470.210048407802,7354.50468245552,61491.8285095845,Yes,411404.810717435,21.684327252829398,158.033792743214,39.111953577958005,205822.8455322,100.0,45_and_up,2.0,769.309907714127,15.0,Motorcycle_or_truck,Hightech,563.960036581413,1.0,No
